distance_to_water,water_overlap,inside_forest,inside_esz,flood_risk,govt_land_overlap,label
268.73544202626994,0.23401196739066954,0,1,0.2703029717176647,0.8661453472561103,HIGH
147.983061125727,0.017453225905227243,1,1,0.13309770806148447,0.12441523997907022,HIGH
425.9111049859442,0.2722218704137982,1,1,0.38774431593262715,0.17090125916374221,HIGH
145.7279230565437,0.2741130004407055,0,0,0.8592149554364193,0.07298433884751954,LOW
42.0623277673941,0.9678823758054237,1,0,0.3688952979520256,0.7258002835640764,HIGH
446.3587886553286,0.3654041417469228,0,0,0.8579887687126808,0.7278520687569198,MEDIUM
398.6003869829443,0.9009600459985122,0,1,0.1969595416893779,0.16077758990311108,MEDIUM
486.9988009958526,0.08322046221707513,1,0,0.6998658267150485,0.6228017236757499,MEDIUM
274.4697216111376,0.6312522641353338,1,0,0.4355788591288998,0.911859061705017,HIGH
53.97196153472783,0.17093722457764948,1,0,0.045315952446133734,0.832915138997145,MEDIUM
216.99597583624552,0.6807579593762627,0,0,0.3276013578145368,0.7192346322187638,MEDIUM
246.60007586600946,0.1586463690965716,1,0,0.20287168600905325,0.9815229250717615,LOW
163.19706033241343,0.00016240603417927435,1,0,0.5860408078148442,0.1359410986302103,LOW
193.5195032237591,0.7035770526063136,0,0,0.7008137801479506,0.10055210562045258,HIGH
209.70655563066765,0.03641308883644612,1,1,0.48926480459523825,0.2068489513274322,HIGH
443.0418457107286,0.33253361030249695,0,1,0.1328321134596654,0.2446756401160296,HIGH
15.793598544908082,0.4368249715300352,0,0,0.8589247368202193,0.29195803047174407,HIGH
481.4017854762181,0.25613900437670667,1,1,0.6944040869956429,0.015643040532856034,HIGH
242.84176829505478,0.12635455872817847,0,1,0.29778839847315797,0.827351980766654,HIGH
0.021466641679956933,0.5060547351069018,1,0,0.7426234097135778,0.04074136388157035,HIGH
105.2173921257879,0.5428961407026492,0,0,0.12144956890688119,0.7981034262197452,MEDIUM
347.1352389578507,0.12018601922238414,0,0,0.6975435182939654,0.5196292402731786,MEDIUM
140.34311494487295,0.25169954480845536,0,1,0.12800213625846746,0.3256469526100916,MEDIUM
487.7058780671165,0.9354122885915819,0,1,0.7753801805951611,0.608752060106077,HIGH
347.91131809407807,0.5689517926148813,1,0,0.8900676699660293,0.027417157343790022,HIGH
283.97946094917313,0.59836098149299,0,0,0.26500707103657106,0.8475657067060816,MEDIUM
88.1519466104958,0.1691372905090307,0,1,0.1065339328944489,0.9900311585955079,MEDIUM
46.19568242750233,0.6564520340634289,0,0,0.6107003580987591,0.14803987268995067,HIGH
49.35099304586183,0.8290278717879909,1,0,0.09671472981665041,0.5800328419818237,HIGH
114.36971576782595,0.6934606289202725,0,0,0.1709368617692506,0.14101667215395797,LOW
76.08336657178921,0.10503999196156122,0,1,0.5788622369856914,0.010619415766402907,MEDIUM
286.4783598784201,0.5656847135332594,0,1,0.6519546607353348,0.22478760135009734,HIGH
171.08000465441086,0.6084616276816456,0,1,0.6288076796269798,0.16516600076880916,HIGH
51.02509894629231,0.7716210610475146,1,0,0.26360385111131335,0.16923294293467328,MEDIUM
340.0737137396348,0.8189413690460625,0,1,0.759344150152378,0.07887789020159508,HIGH
379.9872931732363,0.5651420387770089,0,1,0.0319091671382562,0.9960266605095813,HIGH
147.50089858769354,0.4073631807017941,0,1,0.8186871295088121,0.666984509487297,HIGH
294.37443292999586,0.29280360950964857,0,0,0.897249094315763,0.6318997869371187,LOW
253.6003105877739,0.9649001006564365,0,0,0.6150402556704166,0.9665788971561469,MEDIUM
182.2385946294384,0.3422979405404384,0,0,0.2756924902290828,0.3886463947416354,LOW
249.8411658183662,0.8244781053964094,0,0,0.3282484509680196,0.7989300018268192,LOW
427.9360152720009,0.15118691737979228,1,0,0.4564430707428031,0.26765080927933016,LOW
404.7967725348538,0.35829113095657494,0,1,0.15850598701385776,0.7998195274338711,HIGH
381.6166138708539,0.06634360290139629,1,0,0.05587124503139229,0.9953333980468355,MEDIUM
321.55978255132754,0.21192367673788304,0,0,0.19156319492633012,0.4143773686588189,LOW
12.110839491405622,0.984887762758458,0,0,0.18058832855431683,0.9108887265369745,MEDIUM
121.33129113209512,0.9498284520327954,1,0,0.5444303671565476,0.5584502821966273,HIGH
27.877622579437265,0.2722099141762814,0,0,0.1609241265795961,0.7403444750999971,MEDIUM
453.8634210831757,0.5409661348880727,1,1,0.7001185190838003,0.7600172269917855,HIGH
106.00962124786962,0.2195124594015836,1,1,0.26710265619528695,0.32934866525188533,HIGH
248.05134325112394,0.9385183669745142,0,0,0.009582851613252008,0.5141523243940672,LOW
484.01877286458506,0.7680491294516639,0,0,0.08337691438603434,0.9936272514193153,MEDIUM
252.15319160752358,0.6095326453645226,0,0,0.5971838236383878,0.30226327838447775,LOW
351.4193141637555,0.937079920189509,1,0,0.28819192326797816,0.2647112297202825,MEDIUM
70.24587324444049,0.4045200942515834,0,0,0.2689544625343696,0.610720761178992,MEDIUM
130.09494121535081,0.42284308723544384,1,0,0.3557442088752315,0.8392749707908123,HIGH
317.6388149500974,0.4819337327819052,1,0,0.6313842645818566,0.9530214569312765,HIGH
9.254762645032722,0.16204675288373538,0,1,0.18922317967786273,0.6804716571403111,HIGH
254.33751562692953,0.5201953375537276,1,1,0.9126425990849246,0.8081946338792436,HIGH
72.5107822418386,0.7493670900240156,0,0,0.34105953314039295,0.9884635301543492,MEDIUM
371.7153385763446,0.4970045700263035,0,0,0.6293324189537632,0.629785638095416,HIGH
23.28367413529514,0.910116609899727,1,1,0.8430604464559679,0.16552372545592742,HIGH
170.43101965018482,0.7476674121710204,0,0,0.882293876243329,0.4675520083103779,MEDIUM
109.76057758080321,0.6467509020337926,0,0,0.9041940248314722,0.04301245269653864,MEDIUM
182.90993445481146,0.678803436551913,0,0,0.1705331759986336,0.7474212686021843,LOW
168.72955303928495,0.9072500421958638,0,1,0.6411950268228059,0.23989965714111428,HIGH
314.30188836977,0.4341325822715272,1,0,0.7186198817109514,0.36657589025822834,HIGH
144.5031126556281,0.20725413817847127,1,0,0.23404591811931796,0.31475279275740387,LOW
436.7454673212156,0.1844142683763108,0,1,0.8083673400628876,0.6926727289775749,HIGH
390.4261360566334,0.08621828032551127,0,1,0.7888852434917775,0.6442120669293414,HIGH
439.1512117946844,0.8033836991698751,1,0,0.33475511841678307,0.19551014308051495,MEDIUM
326.11174408825843,0.8106685867917398,0,1,0.6224986709039518,0.2830129880264848,HIGH
232.88119475145612,0.40053036547788734,1,0,0.5027413596980337,0.746829194352688,HIGH
421.1412056963207,0.227800678376622,0,1,0.043500599856377664,0.6204650189654775,HIGH
51.045454965061076,0.3486748085654586,0,0,0.3095074988659793,0.6397346058879003,LOW
437.3645763420783,0.08473091065911831,0,0,0.14452592405964992,0.003416567542724791,LOW
41.2458299039723,0.4833600299799361,1,1,0.8666528041796886,0.5341516352456968,HIGH
279.7689762830138,0.9847391898345433,1,0,0.4657533081510624,0.15742169047786314,MEDIUM
39.35153496773469,0.240046338266651,0,1,0.8793145116653075,0.5637322203314329,HIGH
305.43093606032426,0.8994152441102379,1,0,0.32110059477884767,0.7474822305946541,HIGH
269.5450789673127,0.31060075849818536,0,0,0.9172270347129836,0.49680361224975433,MEDIUM
321.8181301298371,0.5358517680423768,0,1,0.5222946937670855,0.5289426199949869,HIGH
293.22183967692797,0.9233079784466061,1,1,0.793232872601165,0.25333406009315385,HIGH
137.40446535485802,0.7429043344735333,1,0,0.5505684369901467,0.6088074870037673,HIGH
13.245230118216877,0.7733788593094509,0,1,0.21350595253083549,0.5209780890561452,HIGH
40.943816007396215,0.7717356941795822,1,1,0.8668783691190637,0.015560723072192473,HIGH
94.63644951158756,0.3424780559473114,1,1,0.28453655956757407,0.6308889659824921,HIGH
383.6880632922794,0.27105235356039836,1,0,0.4170156451726408,0.6110062561925341,LOW
345.7632838160979,0.1538548457413056,0,0,0.3829540782496028,0.5801303807691279,LOW
355.0726620516242,0.05647316373965672,1,1,0.2129172732732484,0.10145597951262142,HIGH
34.53523501494743,0.17431781834828752,1,1,0.31272980901312586,0.6333356119096601,HIGH
423.96855059014933,0.8234480467794963,1,1,0.9872136501616614,0.5153084207890416,HIGH
193.44877026445084,0.5496109584073869,1,0,0.12019348393910945,0.3409130290038931,HIGH
40.10083777570534,0.4001655340493383,0,0,0.4220177893534842,0.8744758391154136,MEDIUM
484.5765506210633,0.6453734483011844,0,1,0.30900447612770465,0.862892155344518,HIGH
343.1431143505903,0.4268629206541905,0,0,0.24887281259991567,0.24664449918358233,MEDIUM
135.0740930865294,0.6356658907849003,1,0,0.6230945661074972,0.7165001384707997,HIGH
99.0591947580825,0.9298630248972232,0,0,0.7121468727536986,0.8684868379712626,HIGH
385.9221004693611,0.06136767740487992,0,1,0.4898493221549307,0.5154905734426758,HIGH
351.17571980155805,0.5620132011955677,1,0,0.08135635476488767,0.4062354283459658,MEDIUM
486.1419343582897,0.8147288138017623,1,0,0.7652484955446927,0.09165302476333448,HIGH
453.06533393564115,0.7214241475132994,0,1,0.6859254878572811,0.5332732612328333,HIGH
356.3929651931779,0.9253681651548016,1,0,0.4447776352469518,0.2739039887190101,MEDIUM
386.49887791106823,0.5270110291714104,1,1,0.9887879797682286,0.7535854356721225,HIGH
452.2239842298186,0.3449911508646045,1,0,0.829128159690116,0.22005115742967563,HIGH
256.858688201954,0.09581213230708718,1,0,0.2948214473733525,0.008317037972472852,MEDIUM
161.29593912138546,0.6549532232388933,0,0,0.341644442496823,0.729191541651595,MEDIUM
198.10917296679426,0.7258076189277647,0,0,0.3188076801005968,0.22313844303078345,LOW
78.50938208992203,0.7650836359221427,1,1,0.638685964131352,0.935327994842414,HIGH
247.0576499805257,0.9346072657156681,0,1,0.8158745460738878,0.6470541739528569,HIGH
356.8327318687926,0.9581536452095719,0,1,0.7050030830786996,0.4627183101521949,HIGH
314.4441867555412,0.055425805876704315,0,1,0.8029758521501732,0.46252758579343367,HIGH
425.30079443363,0.030037216830112623,1,0,0.9568111517535648,0.5408214276198614,HIGH
362.02624691884085,0.6197690940420983,1,0,0.41735949601204114,0.6637616366378865,HIGH
425.96983906068533,0.11343417196359784,0,1,0.011567940638687824,0.24011513891340475,MEDIUM
384.0328268760642,0.134252561849045,0,0,0.3179703356391079,0.023832491431707847,LOW
395.4667157858767,0.41272116357771427,1,0,0.20707561016865694,0.016974054794384852,HIGH
101.91977071294872,0.6357509296887756,0,1,0.9296606044586978,0.5497045398060518,HIGH
177.17161397215457,0.4987776755000516,1,1,0.03266795015264301,0.15516968999655378,HIGH
472.62636955893856,0.42160019856615905,1,0,0.5109025318141492,0.489597366432728,HIGH
209.28137727031609,0.5265949030085729,0,0,0.17177490823744623,0.7190588948299317,LOW
5.999450935405548,0.2601782502264324,1,0,0.9626539597673012,0.006047188468914277,HIGH
116.36682110831859,0.3613178816722594,1,1,0.48011275961445965,0.6083769912448398,HIGH
259.043764332081,0.5527403326434454,0,0,0.7593715642007636,0.49549857551872756,MEDIUM
419.5532893700749,0.09337156418208603,0,1,0.6498900045111833,0.3774611175106809,MEDIUM
163.28276398780173,0.47829806425586496,1,1,0.5012510370386789,0.4488242360932123,HIGH
275.35966223348424,0.769625585503982,0,1,0.5483482286690969,0.8332230287261346,HIGH
106.58202416555973,0.08863744813374674,1,0,0.5024909155098475,0.36380262048686784,LOW
191.7879933100511,0.17840464966764558,0,0,0.918289404671768,0.5953603947084136,MEDIUM
415.85879291179225,0.018590788052715634,1,1,0.6752823070248524,0.5046915995257625,HIGH
59.150547520500474,0.8071656458721651,0,1,0.9659660260162022,0.782393599174268,HIGH
70.75829836537028,0.2024575169153231,1,1,0.9042425055552029,0.8538919695627458,HIGH
351.8809604562607,0.04054564488508827,1,0,0.5645390366124451,0.16981326509956185,MEDIUM
160.40132217987147,0.8675022481153206,1,1,0.9604598418631115,0.2907422553264615,HIGH
152.1300686081567,0.9850257310891363,0,0,0.6639604770529782,0.4361759158586609,HIGH
283.92346286613287,0.6600050606972324,1,1,0.17235217387181323,0.16762641596306793,HIGH
100.3660344447091,0.8463784554866008,1,0,0.18919077672532214,0.7702624423699975,HIGH
103.29219477022433,0.429534162359807,0,0,0.4269156685798089,0.05696893759203947,LOW
110.60516595558501,0.3551976765611631,0,1,0.21927953222367624,0.07983043557603042,HIGH
232.95990972857723,0.8339015593392338,1,1,0.6854060166913701,0.4417436890528712,HIGH
114.50462920240528,0.024421316095951995,0,1,0.5085234752667779,0.05221304076991151,LOW
215.24895922667986,0.36477450089931873,0,0,0.2890429718953641,0.6909143658272499,LOW
52.37689683796809,0.14743100022445677,1,0,0.6002002134046471,0.9606916833576641,HIGH
106.47219062783752,0.3404155419127748,0,0,0.38508234258177876,0.7009792178995777,MEDIUM
171.15146620434723,0.5573950992133384,0,1,0.49885032825072106,0.014076981664733035,HIGH
466.37800916064236,0.6691494877220328,0,1,0.9625554883306885,0.2515116685169203,HIGH
232.68742173218976,0.5563339078268814,0,1,0.9248830917628514,0.6812391502476652,HIGH
248.38143032970416,0.564957807070819,1,0,0.6080074947466676,0.453855981097234,HIGH
427.1766328512994,0.7773629201571747,1,1,0.751578753148911,0.6148181259227996,HIGH
31.013093214888766,0.7042404104494076,0,0,0.11992115935006242,0.2681772162921058,MEDIUM
50.61729048476976,0.4656627195497882,1,0,0.3163845201348163,0.9395061907484579,HIGH
73.11565294261968,0.9209537997347702,0,1,0.3172215111806659,0.7095113227595282,HIGH
293.29170291520353,0.14652958437890384,0,0,0.6226260580092311,0.7420589885649174,LOW
265.34525745245304,0.9931295889018315,0,1,0.4665337075475463,0.9905576272177172,HIGH
192.08322743637174,0.26162252514242335,1,1,0.23016786703350645,0.9229324518453724,HIGH
19.91193690670151,0.1373494346554175,0,0,0.7313269648034466,0.46454753154425643,MEDIUM
442.2571754842078,0.874923291326897,0,0,0.7677883374590164,0.17888121677314417,LOW
348.1604153128429,0.6252514788817763,1,1,0.45821782225440133,0.7739634153591594,HIGH
493.97871126263317,0.36558517768880605,1,0,0.8297253472138951,0.3985260097710551,HIGH
149.95272672014636,0.6480199653700365,0,0,0.7530267428614276,0.35304339504957105,MEDIUM
240.51618273133957,0.2510237359258751,0,1,0.9283538550081278,0.31639398248033823,MEDIUM
497.29825886476266,0.372744491210109,1,1,0.4858112088898938,0.9411187106613997,HIGH
153.25037896089637,0.5150865257262999,0,0,0.5102190658904731,0.5497985419334173,MEDIUM
55.27012606094367,0.7783919582609446,1,0,0.221087244231714,0.08207168869207271,HIGH
67.12951197176004,0.6450626845865362,1,1,0.1499708384470112,0.3300653887818483,HIGH
16.045899712621324,0.28429396762396253,1,0,0.5180876626893195,0.582592366549009,HIGH
182.5327516570841,0.6675039540801248,0,0,0.5126775745674264,0.20991226761957238,LOW
43.91017758788684,0.00490966434913731,1,0,0.6580509013621775,0.8833548735421672,HIGH
9.329119782740147,0.8879832061640816,1,0,0.814765604133041,0.4951266793595207,HIGH
157.4703213816042,0.41151533796835993,1,1,0.01660566544677411,0.3768005044581064,HIGH
283.8807132361578,0.9735017665631409,0,0,0.05598342021216274,0.1326225513990954,MEDIUM
170.372998408321,0.14312966224372625,1,1,0.3062973138278172,0.5602840312395023,HIGH
152.1385482612927,0.33671658642925084,1,0,0.1234866268773609,0.7138580677415891,HIGH
324.27253211724314,0.40762237049284333,1,1,0.7011467346810791,0.7357305280678847,HIGH
184.68530179684356,0.35831085218376535,1,0,0.29144945705861214,0.5831388535180151,HIGH
261.0033628025178,0.0034999321061179867,0,1,0.5874970734506003,0.5496356079931318,HIGH
495.91006613806866,0.8282906770139618,0,0,0.5134269113957912,0.9257247763202815,MEDIUM
415.0362710075364,0.7098766647680091,0,1,0.7265826583269667,0.9994223449599041,HIGH
357.8839714328655,0.9436092291395327,0,1,0.22751831577272053,0.22518137751453737,HIGH
436.1410197503573,0.08770302197601576,0,0,0.8839210098807272,0.2654649006786176,LOW
335.1788554446496,0.8931885294473951,1,0,0.12346080342517385,0.607054616038687,HIGH
253.3044824705269,0.16508214783440256,0,0,0.10381734033975931,0.367111374135499,LOW
48.504932739248666,0.2679149100666497,1,1,0.5809733833390284,0.6562842266327135,HIGH
426.9788369303085,0.05420032152272436,0,1,0.5851018607860792,0.902470698917661,HIGH
86.96816822524916,0.3427306718921689,0,0,0.9838011244000086,0.7506138314243377,HIGH
432.07917227348537,0.7416305188898192,0,1,0.46669730527622466,0.9225489114216866,HIGH
385.3889398770575,0.8245017801809994,0,0,0.47508213331747473,0.04393973437589782,MEDIUM
197.48508105698943,0.24584704626201237,1,1,0.04010746521119035,0.9651596268257501,HIGH
455.89889317411456,0.8735206440813374,1,1,0.13681559125761145,0.02582311819330907,HIGH
226.46061191478728,0.443061645105143,1,1,0.12883577954258096,0.9116118063251784,HIGH
485.9263393790167,0.36295994555200384,1,0,0.7293733732603023,0.6571665611556855,HIGH
204.8509450950024,0.02847429517390543,0,0,0.7858181101874314,0.8661742218639321,LOW
447.84988972916744,0.5603413008667754,0,0,0.4023632293529801,0.7398868526296513,LOW
325.3878550867023,0.042683335288481894,0,0,0.07192467316917117,0.6093866738212421,LOW
470.3593874461009,0.0786926181426082,1,1,0.9611575716191321,0.1612669556320968,HIGH
80.95211098884342,0.5686043953569757,1,0,0.013803698755385119,0.6658206309196685,HIGH
115.37771227690985,0.404077517930718,1,0,0.08969350612000082,0.7424377308120891,HIGH
383.9919229260116,0.6386713774248683,1,0,0.8121240527368191,0.8756645231665454,HIGH
32.61039417080042,0.1616381118613175,0,1,0.6920730698636187,0.40244608468062404,HIGH
253.98252924876914,0.82051555660074,0,0,0.2937405433325875,0.3709690695498825,LOW
4.540383784318758,0.7362538391922976,1,0,0.7927469457708203,0.15316799597035824,HIGH
269.95570296841845,0.18832684369552388,0,1,0.6277094909390312,0.00026736327949994365,HIGH
116.62765992510154,0.09393750823660563,1,1,0.597135932268098,0.813169839666707,HIGH
152.77605222678253,0.06967968407162417,0,1,0.20954047201993775,0.36217417865227497,MEDIUM
363.79157400262653,0.791478476979559,0,1,0.022994747318129116,0.4646478462489848,HIGH
315.70817374414423,0.9924967419788797,1,0,0.5457545134018521,0.07529552160208319,HIGH
53.643820219598624,0.557884955745177,0,0,0.02624891170814503,0.6234053242354113,LOW
36.14878740325772,0.13474171573841276,0,0,0.9600668516593232,0.31473192795363014,MEDIUM
81.58436448045786,0.38397943105254184,1,1,0.7987487595587195,0.8567900469181816,HIGH
485.5864848529069,0.6819003506195662,1,1,0.8964587805665539,0.7888755483257468,HIGH
273.89681052221914,0.6227528094721089,0,0,0.48179382588844266,0.8920820717632738,LOW
270.37366965151887,0.8411259215935293,1,1,0.8716705518351265,0.9545843732284824,HIGH
409.97471516460485,0.7106882931311783,1,1,0.9296812280091478,0.12715572475584314,HIGH
487.2392487257845,0.8414539795670543,0,1,0.48542691379738256,0.6716644726751937,HIGH
27.405971272966013,0.8910546412545822,0,0,0.9053869858390801,0.5440106247209989,HIGH
266.3461373944363,0.6211148061401687,0,0,0.5356757724332243,0.04233901183290101,LOW
0.48398914672326265,0.6461094492738323,0,1,0.7493642253227134,0.36791684530363056,HIGH
124.20359491519729,0.498058621012488,0,0,0.176440359428242,0.15026331121450276,LOW
309.5870500090346,0.9284348790922993,0,0,0.30899306145942473,0.1506818772001488,LOW
217.6914596940856,0.23855667958663118,1,1,0.885043478112744,0.8397020112719364,HIGH
247.84811408698826,0.8775117123804407,1,1,0.40410667840788606,0.2390392028254802,HIGH
67.32619480323199,0.03542853319733341,0,1,0.9554481166769399,0.6706457356600505,HIGH
478.70138416809823,0.82937278730179,0,1,0.651756170278213,0.48204021811267883,HIGH
126.11700244708041,0.4601446772374522,0,0,0.7986451064096706,0.738417178030104,MEDIUM
209.22831353779142,0.3624296476360357,1,0,0.9529225635765465,0.5745116407067647,HIGH
256.74711868504716,0.9622240210200698,1,0,0.10231037389455988,0.2651983808906768,HIGH
453.5131523687959,0.042560672885311734,1,1,0.7982850924262386,0.9256915300480999,HIGH
230.23984064869856,0.22775984895031898,0,0,0.5894327727728138,0.24732898693975913,LOW
409.49362079029123,0.15832457558256796,0,0,0.9697833906960625,0.7539624138820447,LOW
319.535370779066,0.29912057729226416,0,0,0.821353980396904,0.3543245789024815,LOW
111.49114822838047,0.8958813700685014,1,1,0.5598328494141654,0.04614342893609025,HIGH
33.95356585077636,0.9427843810738543,0,1,0.2574130504312049,0.8117311001747537,HIGH
72.39970314905037,0.8648617946015877,1,0,0.7838716528389496,0.6534663585228249,HIGH
78.74436275397213,0.20655684397820562,0,0,0.09226536092215054,0.7821198543446045,LOW
436.88458035012593,0.543422446698511,0,1,0.4148566213357716,0.5257602876268777,HIGH
390.60111675495295,0.8868824965354479,1,0,0.749956055134622,0.489876708721673,HIGH
181.02601614671477,0.05425470028033319,1,0,0.33725898866584114,0.1586413104507537,LOW
306.6468022768768,0.7490022939027184,1,1,0.7425026556998026,0.29633618166971754,HIGH
358.1036145464358,0.3614839698250637,1,1,0.7006607859880096,0.3463778411923176,HIGH
372.3130537619302,0.19069271621875195,1,0,0.850809051838453,0.9487679023216887,HIGH
118.79477542527627,0.16880704576393368,0,1,0.037987994076149834,0.5867655908625328,MEDIUM
284.3707244592195,0.28161068536127054,0,1,0.8900284611039595,0.8767782757459054,HIGH
311.13144172216795,0.16923852915789794,0,0,0.5155138744136583,0.20616431309799133,LOW
358.2369429897663,0.22090523326000067,1,1,0.8332659351491529,0.7248015580153976,HIGH
143.29129794094942,0.19594199843899396,0,1,0.8514184264213857,0.33886416200386116,MEDIUM
107.35690411413972,0.26988588175282824,0,0,0.1143410156065634,0.46568096414382654,LOW
67.49185835928029,0.7646354465286955,0,1,0.6904451174584084,0.6002671289058547,HIGH
313.54426953149493,0.7869967355733027,0,0,0.3194966249036679,0.5108960709056476,MEDIUM
342.36986092489445,0.6579342511262442,0,0,0.4074449014247925,0.48912028824241194,LOW
11.731839050169057,0.5298053161465808,1,0,0.15649525428110533,0.9454935701421302,HIGH
442.87697451657414,0.3186789497100977,0,1,0.4016506865319356,0.7832949731281332,HIGH
322.49721569736084,0.869607593108641,0,0,0.6564440211234478,0.4022402144802748,HIGH
489.5037890597398,0.6057501962764575,0,1,0.5227091571944918,0.6401806579260702,HIGH
262.3560911732308,0.34163324191250743,1,0,0.5314915958022155,0.2698808458119276,MEDIUM
37.20130524611026,0.24583765011372039,1,1,0.20582220639889126,0.7556967498813911,HIGH
8.850512749108862,0.9170571927969228,0,1,0.833835048569121,0.018911522340745,HIGH
344.9045620511814,0.28689780293126665,1,0,0.9760587215165789,0.45694141896554197,MEDIUM
47.32740751343795,0.8317636995759393,1,0,0.7340304700013599,0.25476723934495094,HIGH
463.2727720044658,0.019452623462539398,0,1,0.8765524767619437,0.8690915908803012,HIGH
331.4239557736126,0.08096684801301646,1,1,0.5087535972823263,0.3731989007589124,HIGH
420.33436306928496,0.7155455951896305,1,1,0.5696058720412776,0.4349472379172955,HIGH
415.403705323936,0.42577434788486335,1,0,0.4154894898514878,0.08145403432477227,HIGH
38.146334512625614,0.9522953798929312,1,1,0.1846827062839319,0.056070631282761574,HIGH
93.09318146583112,0.558319338976387,1,1,0.28936035528837034,0.30997027949534517,HIGH
33.62468365877941,0.40631289906803236,0,0,0.5681544262983123,0.4565208178457655,MEDIUM
197.93157687609775,0.2246642215377893,0,0,0.020863964474792884,0.014776876955939544,LOW
186.79650868826874,0.6482366430255047,0,0,0.3138028471435007,0.37434337241049875,MEDIUM
383.0783619300957,0.33551933447778404,1,0,0.7495240746599455,0.930879873013816,HIGH
225.17935726766873,0.35136881319241753,0,1,0.09414312727561103,0.3256818214518966,HIGH
10.580199092286302,0.6880300962511994,1,0,0.47301823452353475,0.05520715162972867,HIGH
179.01496933330213,0.12951547788452455,0,0,0.22853697911094628,0.9644884357859075,LOW
326.1532531922295,0.13445902455669367,0,0,0.3444112891630722,0.3052496182842328,LOW
438.019005022274,0.19356770520192046,1,0,0.3653648743455187,0.7483718865681165,MEDIUM
46.15776202663741,0.5580355954523093,0,1,0.6656651553007783,0.4671532641047522,HIGH
309.26416140898704,0.3857375513604967,1,0,0.8105340876860696,0.08416942967231855,HIGH
255.80132185102815,0.9295844761921426,0,1,0.5018049679796424,0.5517171138011016,HIGH
362.6797129783359,0.3777028818124899,0,1,0.385487494999332,0.5026684057668473,HIGH
342.0191326429133,0.592419491030636,1,1,0.04920694987509999,0.3554154265247287,HIGH
126.82209205570227,0.648668797405887,0,0,0.1735680660868566,0.9256094153711528,LOW
1.0885029895847942,0.8711953688277356,1,0,0.7940065071808566,0.5546445793893839,HIGH
64.65963855269402,0.47428839150639657,0,0,0.8230181291763219,0.4764980650159987,HIGH
115.5702178944178,0.5408142943590177,1,0,0.38564811537818056,0.4930830992781696,MEDIUM
341.8756975069523,0.5271434222568043,1,0,0.6447137742426495,0.5791660940046592,HIGH
366.45933522868785,0.08355789915525169,1,0,0.6545789311544419,0.6074685744040059,HIGH
303.1509543579074,0.7580106114830358,0,1,0.339625855388469,0.8984769778320012,HIGH
159.50527523577745,0.5017304886872892,1,0,0.8672341760973056,0.24545551038960156,HIGH
245.64185329263188,0.6343037750556245,1,0,0.08067630769421719,0.2067416492878854,HIGH
86.85848979622818,0.5684754747550927,1,0,0.6283284538512071,0.8990121427817108,HIGH
244.66633612200434,0.4584412380175148,0,1,0.5330478122286187,0.11285462275769065,MEDIUM
9.740055532890535,0.6395793690558667,0,0,0.11531044088442499,0.8913863912990159,MEDIUM
211.71804588434568,0.7779892475110578,0,0,0.761996465068366,0.33326678129508636,MEDIUM
9.990264099313972,0.20343594326469572,1,0,0.9854625891929112,0.13553999505150216,HIGH
401.6674214111952,0.4641224340339979,0,1,0.6140374406788187,0.6545288797039023,HIGH
459.21462804758903,0.6992895636413424,0,0,0.8617832722750048,0.9562818912453339,MEDIUM
264.6470127936089,0.6729228937549726,0,0,0.16517206303827525,0.6676350736518855,MEDIUM
132.11019671160813,0.09236404833275513,0,1,0.5271948365379185,0.5188493607870183,HIGH
478.92619349080996,0.6476871218250347,1,0,0.7673827953167884,0.2601281647681132,HIGH
254.56527226396025,0.7880343216835821,1,1,0.5600825849878593,0.39430233780107016,HIGH
238.22259010949142,0.269570409883067,0,0,0.4376820079480106,0.004001494380430737,LOW
492.0429335373339,0.3752909679909674,0,0,0.3792073225293727,0.2942098799917965,LOW
251.18856495453335,0.7930328099417304,1,0,0.184460763494111,0.15309972451280374,HIGH
74.91055345112247,0.012031784014309155,0,0,0.07120217594703515,0.8309116422261018,LOW
15.837700209072992,0.24293866668832909,0,0,0.21267702691093693,0.27870225600739174,LOW
320.10428821861353,0.459863402142092,1,0,0.20945805356648206,0.031083818231801952,HIGH
226.68823708162262,0.26852513938078526,1,0,0.0016152117158552137,0.3154455968186507,LOW
375.61990415725415,0.3115013671663933,0,1,0.6344174881853758,0.5643957276657379,HIGH
376.9972764323222,0.5735282662517254,1,1,0.7744386375033446,0.7305216482151073,HIGH
257.8713722735642,0.489005414693247,0,1,0.028893380494418586,0.09739613055458796,MEDIUM
425.64837033774904,0.9226621270120163,1,0,0.5280099537607296,0.963268988215568,MEDIUM
30.964132694670077,0.39954057926940656,0,1,0.08593987436270079,0.9660806201126134,HIGH
432.13564178960195,0.04022249451356774,1,1,0.3091691649971493,0.8229871287671094,HIGH
361.9483099174745,0.19008491676506967,1,0,0.8618565870572992,0.2509209617482755,HIGH
306.02452908859044,0.8239611536599258,0,0,0.4679131599589196,0.7878442211305199,LOW
366.15227919551484,0.475103460846231,1,1,0.04652405614100552,0.6637101360726358,HIGH
422.78944857389274,0.9985319339505112,0,1,0.11568603782607978,0.9189618859646707,HIGH
395.1308967512918,0.5421775622653371,1,1,0.08588285101359983,0.09465562138195405,HIGH
329.3550580534272,0.36231260822099354,0,0,0.3142647572487717,0.8345260928033402,MEDIUM
